objName,objAltName1,objAltName2,objAltName3,NED_name,NED_redshift,raMean,decMean,TransientName,TransientRA,TransientDEC
PSO J211257.052+000559.263,,,,WISEA J211257.03+000559.5,0.114633,318.23770339,0.09980261,SDSS-IISN6502,318.2369999999999,0.10009
PSO J223838.352+000613.361,,,,SDSS J223838.35+000613.6,,339.65984158,0.10372385,SDSS-IISN7039,339.6599999999999,0.1033130555555555
PSO J235630.137+000600.230,,,,WISEA J235630.14+000600.3,0.196089,359.1255608,0.10007338,SDSS-IISN3868,359.12499999999994,0.100165
PSO J235721.974+000621.198,,,,SDSS J235721.97+000621.0,0.196107,359.34159461,0.10589193,SN2007ij,359.34149999999994,0.1058611111111111
PSO J001532.126+000657.264,,,,SDSS J001532.13+000657.1,0.226592,3.88388159,0.1159194,SDSS-IISN16468,3.88388,0.1159530555555555
PSO J001602.237+000642.174,,,,SDSS-II SN 15987,0.569,4.00933373,0.11169238,SDSS-IISN15987,4.008849999999999,0.1121805555555555
PSO J005406.737+000652.371,,,,SDSS J005406.73+000652.2,,13.52805147,0.11452188,SDSS-IISN2995,13.5279,0.11405
PSO J012129.186+000628.877,,,,WISEA J012129.18+000628.7,0.078048,20.37157911,0.10798852,PTF09hpl,20.371583333333334,0.108
PSO J012624.539+000633.376,,,,WISEA J012624.52+000633.4,,21.60224499,0.1092815,SDSS-IISN20593,21.6023,0.1092694444444444
PSO J020340.312+000631.984,,,,WISEA J020340.28+000631.8,,30.91796183,0.10887086,SDSS-IISN5995,30.91800000000001,0.1088888888888889
PSO J023332.503+000648.451,,,,WISEA J023332.50+000648.3,0.184034,38.38542277,0.11343185,SDSS-IISN5999,38.3851,0.1130680555555555
PSO J024936.280+000647.088,,,,WISEA J024936.27+000647.4,0.186463,42.40116081,0.11308473,SDSS-IISN14570,42.40119999999999,0.1134711111111111
PSO J095543.327+000636.983,,,,WISEA J095543.32+000636.8,0.12986,148.93053352,0.11027597,SN2020bcv,148.9268833333333,0.1098472222222222
PSO J222146.726+000646.301,,,,WISEA J222146.77+000646.3,0.13293,335.44464624,0.1128759,SDSS-IISN18664,335.445,0.1130680555555555
PSO J233201.474+000634.804,,,,WISEA J233201.47+000634.5,0.187696,353.00616162,0.10967382,SDSS-IISN13868,353.00699999999995,0.1084111111111111
PSO J002812.510+000704.742,,,,SDSS J002812.51+000704.7,0.203536,7.05214888,0.11798496,SN2006gg,7.052129166666666,0.118
PSO J011051.435+000718.101,,,,WISEA J011051.43+000717.8,0.298,17.71434092,0.1216838,SDSS-IISN9594,17.714299999999994,0.1217
PSO J011156.344+000727.694,,,,WISEA J011156.37+000727.2,,17.98476814,0.12434592,ESSENCEg230,17.984625,0.1243611111111111
PSO J014647.413+000703.342,,,,SDSS-II SN 20596,0.242,26.6975789,0.11759941,SDSS-IISN20596,26.6981,0.117767
PSO J025308.551+000707.178,,,,GALEXMSC J025308.59+000707.4,0.3720000000000001,43.28561931,0.11866587,SDSS-IISN13491,43.28595833333333,0.1189166666666666
PSO J025840.217+000702.794,,,,SDSS-II SN 16127,0.344,44.66758006,0.11746202,SDSS-IISN16127,44.66760416666666,0.117475
PSO J031833.800+000724.125,,,,SDSS J031833.79+000723.9,0.12,49.64084961,0.12335029,SN2005hr,49.64095833333332,0.1233611111111111
PSO J034110.312+000710.882,,,,WISEA J034110.27+000710.3,,55.29297114,0.11969002,SDSS-IISN4060,55.2929,0.1193849999999999
PSO J034933.616+000720.047,,,,WISEA J034933.62+000719.9,,57.39005494,0.12225864,SDSS-IISN14874,57.39009999999999,0.1223380555555555
PSO J111125.109+000658.860,,,,AT 2017err,,167.85463548,0.11634847,SN2017err,167.854625,0.1162722222222222
PSO J215420.490+000703.794,,,,WISEA J215420.48+000703.8,0.2214,328.58536671,0.11771397,SDSS-IISN16467,328.5857333333332,0.1182805555555555
PSO J222115.040+000702.548,,,,WISEA J222115.07+000702.0,0.763368,335.31266635,0.11736667,SDSS-IISN13858,335.3130000000001,0.117344
PSO J225543.571+000704.816,,,,WISEA J225543.57+000702.8,0.1220859999999999,343.93155684,0.11800206,SDSS-IISN20987,343.932,0.118229
PSO J230606.072+000709.787,,,,WISEA J230606.03+000709.4,0.283335,346.52531713,0.11935846,SDSS-IISN1342,346.52752083333326,0.1170111111111111
PSO J232627.918+000703.744,,,,WISEA J232627.91+000703.6,,351.6163192,0.11770765,PSc550211,351.6159125,0.1178305555555555
PSO J001450.511+000732.768,,,,WISEA J001450.52+000732.5,0.4346399999999999,3.71045638,0.12574769,SDSS-IISN20992,3.71049,0.1257538888888889
PSO J222130.355+000746.716,,,,SDSS J222130.35+000746.6,,335.37649,0.12963997,PSc540087,335.3764875,0.1295388888888889
PSO J223601.125+000755.300,,,,SDSS-II SN 16727,0.304,339.00469443,0.13201557,SDSS-IISN16727,339.005,0.1320194444444444
PSO J232937.379+000746.172,,,,2MASX J23293740+0007464,0.0681809999999999,352.4056977,0.12949694,SDSS-IISN17759,352.407,0.1279680555555555
PSO J233404.472+000757.800,,,,GALEXMSC J233404.51+000758.1,0.915666,353.51864632,0.13272393,SDSS-IISN19098,353.51899999999995,0.1327219444444444
PSO J000923.049+000811.681,,,,SDSS-II SN 07056,0.246,2.34603985,0.13657615,SDSS-IISN7056,2.3460916666666662,0.1366369444444444
PSO J011257.328+000819.295,,,,WISEA J011257.32+000819.1,,18.23885824,0.13869655,SDSS-IISN9595,18.2384,0.1392061111111111
PSO J205931.408+000807.745,,,,SDSS J205931.42+000807.7,,314.88083281,0.13548333,SDSS-IISN20572,314.881,0.135619
PSO J230251.714+000825.878,,,,SDSS J230251.70+000825.7,,345.71547374,0.14050148,SDSS-IISN13460,345.71454583333326,0.1419611111111111
PSO J001956.360+000841.522,,,,WISEA J001956.39+000840.7,0.73,4.98483956,0.14486886,SDSS-IISN18671,4.984859999999999,0.1448219444444444
PSO J003039.014+000831.342,,,,WISEA J003039.02+000831.1,0.2247,7.66255541,0.14202719,SN2006jn,7.66325,0.1415805555555555
PSO J004240.769+000849.120,,,,WISEA J004240.79+000848.8,,10.66987791,0.1469677999999999,SDSS-IISN18229,10.669899999999998,0.1497619444444444
PSO J004325.135+000858.574,,,,WISEA J004325.12+000858.5,,10.85473814,0.14961259,SDSS-IISN17465,10.8548,0.1496305555555555
PSO J004838.072+000829.392,,,,WISEA J004838.08+000830.1,0.46832,12.15862582,0.1415174,SDSS-IISN19104,12.159,0.1413680555555555
PSO J010549.989+000843.516,,,,WISEA J010549.99+000843.4,0.265351,16.45827771,0.14539736,SN2006gl,16.458791666666666,0.1448111111111111
PSO J012700.825+000848.877,,,,WISEA J012700.82+000848.7,0.13538,21.75344427,0.14688884,SDSS-IISN18429,21.7537,0.1479280555555555
PSO J021107.496+000850.368,,,,WISEA J021107.50+000850.5,0.201958,32.78122823,0.1473412999999999,SDSS-IISN1478,32.781299999999995,0.1471119444444444
PSO J024108.785+000839.342,,,,WISEA J024108.80+000839.3,0.3153,40.28661393,0.14425037,SN2007ov,40.2865,0.1444388888888889
PSO J033344.170+000842.609,,,,WISEA J033344.18+000842.6,,53.43401805,0.14516009,SDSS-IISN14869,53.43399999999999,0.1451730555555555
PSO J033836.028+000844.595,,,,WISEA J033836.02+000844.7,0.3037,54.65011306,0.14574477,SDSS-IISN4059,54.65001666666666,0.1458361111111111
PSO J034213.395+000858.272,,,,WISEA J034213.33+000858.4,,55.55582367,0.14949196,SDSS-IISN14872,55.5558,0.1494330555555555
PSO J213603.116+000835.477,,,,WISEA J213603.11+000835.5,0.7379,324.01297289,0.1431863,SDSS-IISN21162,324.013,0.1431138888888888
PSO J214103.764+000832.850,,,,WISEA J214103.77+000832.7,0.22,325.26567826,0.14246453,SN2007rh,325.2657083333333,0.1425611111111111
PSO J222444.804+000832.338,,,,SDSS J222444.81+000832.3,,336.18670796,0.14233075,SDSS-IISN17620,336.1869999999999,0.1423169444444444
PSO J232949.436+000833.675,,,,WISEA J232949.48+000832.9,,352.45597293,0.14269337,SN1999fu,352.4508708333333,0.1408305555555555
PSO J233059.567+000829.062,,,,WISEA J233059.52+000829.7,,352.74819746,0.14140968,PSc420138,352.7480791666666,0.1414888888888889
PSO J003353.684+000903.664,,,,WISEA J003353.69+000903.7,0.191051,8.47370095,0.15103712,SDSS-IISN16451,8.47374,0.15105
PSO J010917.299+000911.170,,,,WISEA J010917.29+000911.4,0.23,17.32208147,0.15309931,SN2006tm,17.322079166666665,0.1531388888888888
PSO J014534.447+000903.611,,,,WISEA J014534.45+000903.1,,26.39353344,0.15101112,SDSS-IISN1464,26.3935,0.150814
PSO J015831.568+000922.025,,,,WISEA J015831.60+000921.9,0.379385,29.63156649,0.15612108,SDSS-IISN19986,29.62443333333333,0.1580111111111111
PSO J032705.651+000928.947,,,,SDSS J032705.66+000929.0,,51.77355751,0.15805403,SDSS-IISN16130,51.77484166666666,0.1578388888888889
PSO J204126.562+000912.965,,,,SDSS J204126.57+000912.9,,310.36068529,0.15360107,SDSS-IISN14790,310.36,0.1556061111111111
PSO J213420.876+000907.530,,,,SDSS J213420.87+000907.2,0.26,323.58698842,0.15208542,SDSS-IISN8607,323.5869666666666,0.1519583333333333
PSO J232705.017+000901.496,,,,WISEA J232705.01+000901.6,,351.77089772,0.1504154,PSc330015,351.77089583333327,0.1504638888888889
PSO J235351.924+000924.509,,,,SDSS J235351.91+000924.4,,358.46636216,0.15682693,SN1999ds,358.46512916666666,0.1563611111111111
PSO J002947.076+000940.336,,,,2MASX J00294708+0009397,0.06897,7.44615465,0.16120397,LSQ12cyt,7.444416666666665,0.1645
PSO J011050.245+000943.361,,,,WISEA J011050.25+000943.0,,17.70939426,0.16201477,SDSS-IISN3905,17.7094,0.1620130555555555
PSO J013803.071+000939.722,,,,WISEA J013803.04+000939.3,0.190273,24.51277611,0.16102745,SDSS-IISN18460,24.5128,0.1610588888888889
PSO J202015.748+000937.917,,,,WISEA J202015.75+000937.9,,305.06562214,0.16053093,SDSS-IISN5401,305.066,0.160495
PSO J210655.524+000950.170,,,,WISEA J210655.51+000950.0,,316.73134502,0.16396217,SDSS-IISN13842,316.731,0.1639499999999999
PSO J213031.588+000929.840,,,,WISEA J213031.60+000928.9,0.13218,322.63160036,0.15826778,SDSS-IISN14792,322.63199999999995,0.1555219444444444
PSO J233153.000+000933.245,,,,SDSS J233153.01+000933.5,0.28,352.97085371,0.15923373,SN1999fw,352.9709583333333,0.1589694444444444
PSO J000407.338+001001.992,,,,SDSS J000407.33+001001.8,,1.03054976,0.16720336,SN2002ip,1.0304999999999995,0.1674999999999999
PSO J001437.006+001025.426,,,,WISEA J001437.00+001025.4,,3.65417769,0.17372469,SDSS-IISN17763,3.6541799999999993,0.173705
PSO J010813.036+001023.837,,,,SDSS-II SN 07882,0.299,17.05432048,0.17329496,SDSS-IISN7882,17.054262499999997,0.1733055555555555
PSO J011447.947+001008.700,,,,WISEA J011447.99+001008.5,,18.69978707,0.16906738,SN2006me,18.696629166666668,0.1703611111111111
PSO J012239.447+001007.422,,,,WISEA J012239.43+001007.0,,20.66434828,0.16868958,SDSS-IISN16991,20.6644,0.168682
PSO J015213.431+001012.805,,,,SDSS J015213.44+001012.5,0.486537,28.05597908,0.17019135,SDSS-IISN18139,28.0563,0.170685
PSO J104807.489+001001.671,,,,WISEA J104807.48+001001.4,0.03922,162.03125558,0.16712286,SN2016axb,162.02970833333333,0.1635
PSO J202146.563+001004.364,,,,WISEA J202146.55+001004.9,,305.44402593,0.1678984,SDSS-IISN5758,305.444,0.167877
PSO J211618.945+001025.554,,,,SDSS J211618.94+001025.5,,319.07891018,0.17375129,SDSS-IISN17613,319.07899999999995,0.1737930555555555
PSO J223436.780+001024.407,,,,MCG +00-57-004,0.015588,338.65308635,0.1735012,SN2019dtt,338.6562916666666,0.1757111111111111
PSO J233803.866+001003.720,,,,WISEA J233803.87+001003.5,,354.51611609,0.16768133,SDSS-IISN13871,354.516,0.167685
PSO J003302.621+001039.746,,,,WISEA J003302.63+001039.7,0.167294,8.26091731,0.17770821,SDSS-IISN14847,8.260919999999999,0.1721011111111111
PSO J020503.546+001030.543,,,,2MASX J02050352+0010309,0.076974,31.26476827,0.17515598,SN2007mn,31.2665,0.1745611111111111
PSO J021320.420+001054.263,,,,WISEA J021320.52+001053.8,,33.33510078,0.18176217,SDSS-IISN14860,33.33519999999999,0.1817530555555555
PSO J021427.699+001041.900,,,,WISEA J021427.68+001041.7,0.214862,33.61542471,0.17829607,SDSS-IISN17781,33.6155,0.1783311111111111
PSO J022259.510+001050.436,,,,WISEA J022259.50+001050.3,0.489,35.7479443,0.18067917,SDSS-IISN14863,35.74469999999999,0.1830111111111111
PSO J031024.736+001047.439,,,,SDSS-II SN 11564,0.231,47.60306303,0.17982228,SDSS-IISN11564,47.603,0.1796549999999999
PSO J211213.820+001034.048,,,,WISEA J211213.83+001034.0,0.178611,318.05759722,0.1761306,SDSS-IISN20131,318.05799999999994,0.1762305555555555
PSO J224709.475+001033.284,,,,WISEA J224709.46+001033.3,0.085,341.78947209,0.17591377,PTF12hmx,341.78754166666664,0.1744444444444444
PSO J233339.644+001035.949,,,,WISEA J233339.66+001035.7,0.4751,353.41520014,0.17664749,SDSS-IISN14844,353.415,0.1766549999999999
PSO J234855.550+001055.436,,,,GALEXASC J234855.54+001056.8,,357.23143873,0.182055,SDSS-IISN17761,357.23099999999994,0.1820661111111111
PSO J005505.625+001104.690,,,,WISEA J005505.64+001104.5,0.145831,13.7734451,0.1846271,SDSS394-51812-554,13.773479166666664,0.1845861111111111
PSO J010256.351+001058.949,,,,SDSS J010256.34+001058.8,0.204431,15.73476462,0.18303068,SN2006jy,15.734749999999998,0.1831111111111111
PSO J011123.230+001111.517,,,,WISEA J011123.26+001111.4,0.496046,17.84681426,0.18651886,SDSS-IISN21643,17.846799999999995,0.1865161111111111
PSO J021354.925+001108.269,,,,WISEA J021354.93+001108.3,0.294829,33.47883427,0.18564143,SDSS-IISN18148,33.4786,0.185308
PSO J021807.853+001122.243,,,,SDSS J021807.84+001122.0,,34.53271645,0.18950746,SDSS-IISN14862,34.53269999999999,0.1912488888888888
PSO J022823.913+001109.595,,,,WISEA J022823.91+001109.6,0.165422,37.09965996,0.18601193,SN2007ok,37.10112916666665,0.1846694444444444
PSO J025255.076+001059.481,,,,WISEA J025255.08+001059.6,0.135959,43.22946613,0.18319376,DES17S1bch,43.22929166666666,0.1832777777777777
PSO J202923.859+001115.236,,,,WISEA J202923.87+001114.1,,307.34943759,0.18756067,SDSS-IISN20128,307.35,0.1878888888888888
PSO J215820.311+001059.902,,,,WISEA J215820.28+001059.8,0.290461,329.58461856,0.18329532,SDSS-IISN20578,329.58499999999987,0.1831388888888888
PSO J220703.834+001059.987,,,,SDSS J220703.83+001059.8,0.187,331.76599327,0.18334339,SDSS-IISN16302,331.7672083333333,0.1834166666666666
PSO J221114.745+001118.611,,,,SDSS J221114.75+001118.5,0.177742,332.81146969,0.18851383,SDSS-IISN13855,332.811,0.1880169444444444
PSO J221656.652+001100.052,,,,WISEA J221656.72+001100.7,0.2304,334.2360455,0.18333988,SDSS-IISN15265,334.23599999999993,0.1832938888888888
PSO J223121.051+001119.281,,,,WISEA J223121.05+001119.0,0.355743,337.83771008,0.18867748,SDSS-IISN17621,337.8379999999999,0.1886980555555555
PSO J225948.743+001111.025,,,,WISEA J225948.72+001111.0,0.10907,344.95303573,0.18632504,SDSS-IISN6520,344.95300000000015,0.1857
PSO J231417.896+001127.718,,,,WISEA J231417.90+001127.2,0.2931,348.57457475,0.19105682,SDSS-IISN13864,348.5741,0.1910638888888888
PSO J232446.060+001101.124,,,,WISEA J232446.07+001101.2,0.474427,351.19191248,0.18362886,SDSS-IISN14046,351.19199999999984,0.1835555555555556
PSO J001455.638+001133.901,,,,WISEA J001455.66+001133.0,0.198391,3.73182175,0.1927407,SDSS-IISN14050,3.73201,0.1928261111111111
PSO J002713.935+001151.103,,,,SDSS J002713.93+001151.0,0.214506,6.80803117,0.1975344,SDSS-IISN19100,6.808159999999999,0.1975288888888888
PSO J010810.261+001143.462,,,,WISEA J010810.22+001143.0,,17.04273062,0.19542264,SN2018gjv,17.042637499999998,0.1952361111111111
PSO J021212.501+001149.439,,,,WISEA J021212.50+001149.2,0.8229,33.05208381,0.19705461,SDSS-IISN16003,33.0521,0.1970261111111111
PSO J030909.824+001139.421,,,,WISEA J030909.81+001139.3,,47.29092841,0.194274,SDSS-IISN14572,47.291,0.1943061111111111
PSO J032146.295+001145.081,,,,WISEA J032146.30+001144.7,,50.44290124,0.19585788,SDSS-IISN21668,50.4429,0.1958530555555555
PSO J204853.047+001130.032,,,,SDSS J204853.04+001129.8,0.1,312.22101386,0.1916554,SN2005fn,312.2210416666667,0.1911111111111111
PSO J205700.646+001156.953,,,,WISEA J205700.65+001156.7,0.2152,314.25268294,0.1991545,SDSS-IISN15823,314.2526458333333,0.1990916666666666
PSO J210045.525+001130.205,,,,SDSS J210045.52+001130.3,0.163,315.18969213,0.19174302,SDSS-IISN13411,315.19,0.1917138888888888
PSO J210736.937+001129.206,,,,SDSS-II SN 17370,0.281,316.90389491,0.19146224,SDSS-IISN17370,316.90399999999994,0.1921111111111111
PSO J211927.314+001157.586,,,,WISEA J211927.35+001157.1,0.73,319.86383077,0.19932555,SDSS-IISN15538,319.8640000000001,0.1992788888888888
PSO J214210.618+001129.401,,,,SDSS J214210.62+001129.4,0.60121,325.54425847,0.19150112,SDSS-IISN21164,325.5440000000001,0.1915519444444444
PSO J215847.976+001155.439,,,,SDSS J215847.98+001155.4,0.144,329.69993065,0.19872412,SN2006jt,329.70024999999987,0.1977194444444444
PSO J232904.711+001131.198,,,,WISEA J232904.72+001131.0,0.365794,352.26961737,0.19201351,PSc530237,352.2711,0.1896388888888888
PSO J233029.423+001129.165,,,,SDSS J233029.43+001129.1,,352.62260211,0.19145801,SDSS-IISN12124,352.62299999999993,0.1911130555555555
PSO J001043.560+001206.648,,,,WISEA J001043.56+001207.0,0.2439,2.68146543,0.20184813,SN2006lj,2.68175,0.2013111111111112
PSO J005051.866+001204.906,,,,SDSS J005051.86+001204.4,,12.71609575,0.20134303,SDSS-IISN1394,12.7118,0.201648
PSO J005511.667+001210.150,,,,WISEA J005511.68+001209.8,0.114974,13.79863509,0.20280064,SDSS-IISN18048,13.799599999999998,0.201855
PSO J011902.635+001218.697,,,,WISEA J011902.63+001218.4,0.556003,19.76098863,0.20517457,SDSS-IISN14387,19.761,0.2051811111111111
PSO J015217.617+001218.842,,,,WISEA J015217.62+001219.0,0.25,28.07341111,0.20521594,SN2002gv,28.07282916666666,0.2048111111111111
PSO J015916.997+001214.890,,,,WISEA J015916.99+001214.7,0.3929999999999999,29.82081915,0.20412524,SDSS-IISN3975,29.82103333333333,0.2037138888888889
PSO J021951.174+001224.513,,,,WISEA J021951.20+001224.8,,34.96322093,0.20680255,SDSS-IISN1489,34.96319999999999,0.2068194444444444
PSO J022033.742+001212.143,,,,SDSS-II SN 13487,0.314,35.14061307,0.20335901,SDSS-IISN13487,35.1401,0.2028330555555556
PSO J103336.412+001201.873,,,,SDSS J103336.39+001201.8,,158.40173754,0.20050984,SN2001O,158.4015,0.2003305555555556
PSO J104713.017+001215.983,,,,WISEA J104713.00+001216.2,0.037717,161.80422473,0.2044388,SN2017itx,161.80529166666662,0.2038666666666666
PSO J203806.779+001207.807,,,,SDSS J203806.78+001208.1,,309.52825374,0.20219987,SDSS-IISN21711,309.528,0.202329
PSO J211050.450+001206.769,,,,WISEA J211050.45+001206.4,0.03176,317.71020753,0.20189145,SN2005cg,317.7100791666666,0.2020611111111112
PSO J222430.863+001212.178,,,,SDSS J222430.86+001212.3,0.143949,336.12858235,0.20342378,SDSS-IISN14475,336.129,0.2034111111111111
PSO J233947.111+001221.134,,,,2MASX J23394712+0012210,0.068505,354.94630796,0.20585643,SN2006hq,354.9464583333333,0.2052194444444444
PSO J001202.373+001246.005,,,,WISEA J001202.39+001246.2,0.367884,3.00989188,0.21279227,SDSS-IISN20171,3.0099166666666664,0.21275
PSO J004709.166+001232.758,,,,WISEA J004709.06+001233.9,,11.78820715,0.20914698,SDSS-IISN18746,11.7882,0.2091080555555556
PSO J013729.431+001234.699,,,,WISEA J013729.42+001234.7,0.3407,24.37261137,0.20964405,SDSS-IISN1461,24.372666666666664,0.2097222222222222
PSO J015405.928+001228.817,,,,SDSS J015405.94+001228.7,0.087701,28.52470156,0.20800792,SDSS-IISN1470,28.5246,0.2079261111111111
PSO J023837.110+001247.039,,,,WISEA J023837.11+001246.7,0.433238,39.65464727,0.21304506,SDSS-IISN13489,39.6538,0.2113388888888889
PSO J031359.340+001251.643,,,,WISEA J031359.38+001251.6,,48.49725535,0.21433982,SDSS-IISN16129,48.49800000000001,0.2129805555555556
PSO J032338.355+001236.875,,,,SDSS-II SN 13492,0.221,50.90990262,0.21017005,SDSS-IISN13492,50.90959999999999,0.2102169444444444
PSO J035510.177+001246.106,,,,WISEA J035510.18+001246.2,,58.79239532,0.21279262,SDSS-IISN15442,58.7924,0.212825
PSO J050821.599+001242.432,,,,PTF10dk HOST,0.074,77.08997412,0.21180123,PTF10dk,77.08975,0.2119166666666666
PSO J205706.697+001254.077,,,,WISEA J205706.66+001254.3,,314.27790084,0.21504077,SDSS-IISN20286,314.278,0.2150369444444445
PSO J211123.072+001244.579,,,,SDSS-II SN 13593,0.461,317.84612923,0.21242259,SDSS-IISN13593,317.84599999999995,0.2126611111111112
PSO J211638.039+001232.305,,,,SDSS J211638.02+001232.0,,319.15847887,0.20891768,SDSS-IISN13843,319.1603333333333,0.2071666666666666
PSO J224008.613+001243.295,,,,SDSS-II SN 15934,0.253,340.03587574,0.21202781,SDSS-IISN15934,340.036,0.2120449999999999
PSO J230339.465+001250.006,,,,WISEA J230339.47+001249.6,,345.9144547,0.21388841,SDSS-IISN13461,345.914,0.2138694444444444
PSO J002740.396+001259.394,,,,WISEA J002740.42+001259.5,,6.918311999999999,0.2165176,SDSS-IISN20590,6.916409999999999,0.21215
PSO J013032.192+001315.641,,,,SDSS J013032.19+001315.6,0.381489,22.63411412,0.22100529,SN2006jv,22.63420833333333,0.2197805555555556
PSO J020236.444+001315.685,,,,SDSS-II SN 21890,0.222,30.65183361,0.22100422,SDSS-IISN21890,30.6518,0.2211194444444444
PSO J212954.267+001315.325,,,,SDSS J212954.26+001315.3,,322.47614124,0.22090717,SDSS-IISN13336,322.47599999999994,0.2207830555555555
PSO J224405.704+001320.885,,,,WISEA J224405.70+001320.8,,341.02378406,0.22247619,SDSS-IISN6086,341.02399999999994,0.2224911111111111
PSO J000413.397+001351.754,,,,SDSS J000413.42+001351.5,0.193957,1.05581103,0.23105402,SDSS-IISN17436,1.0545,0.23
PSO J005634.737+001351.513,,,,SDSS-II SN 14733,0.6970000000000001,14.14475717,0.23097886,SDSS-IISN14733,14.144799999999998,0.2309949999999999
PSO J005642.360+001356.707,,,,SDSS J005642.37+001356.5,,14.17652779,0.23243056,SDSS-IISN13907,14.1793375,0.2325583333333333
PSO J011105.516+001333.622,,,,WISEA J011105.53+001333.4,0.5005229999999999,17.77300459,0.22597669,SN2003jr,17.775958333333328,0.2289388888888889
PSO J014428.982+001347.394,,,,WISEA J014428.99+001347.3,0.165932,26.12078096,0.22981738,SN2007ro,26.12070833333333,0.2297805555555556
PSO J020211.516+001356.022,,,,WISEA J020211.51+001356.0,0.36565,30.54798666,0.23222249,SDSS-IISN19699,30.549,0.229525
PSO J021636.019+001347.049,,,,SDSS-II SN 18389,0.341,34.15009579,0.22974388,SDSS-IISN18389,34.14982499999999,0.2295361111111111
PSO J021826.580+001334.115,,,,2MASS J02182659+0013337,0.247511,34.6107489,0.22614558,SN2006ka,34.611170833333325,0.2266694444444444
PSO J022025.493+001350.284,,,,WISEA J022025.50+001350.0,,35.10624531,0.2306199,SDSS-IISN8700,35.10969166666667,0.2271888888888889
PSO J025725.485+001335.263,,,,WISEA J025725.54+001334.7,,44.35615762,0.2264435,SDSS-IISN19564,44.3562,0.2264361111111111
PSO J030422.762+001355.012,,,,WISEA J030422.71+001354.9,,46.0948312,0.23196196,SDSS-IISN18850,46.0948,0.2319630555555556
PSO J103657.377+001347.150,,,,UGC 05772,0.029414,159.23907774,0.22977202,SN2018pi,159.23309999999995,0.2303
PSO J210322.837+001333.867,,,,WISEA J210322.83+001333.7,,315.84515367,0.22606569,SDSS-IISN19198,315.845,0.2260730555555556
PSO J235336.739+001339.050,,,,SDSS J235336.73+001338.9,0.281,358.40307143,0.22752193,SDSS-IISN15755,358.40324166666664,0.22635
PSO J005027.995+001411.063,,,,SDSS J005027.99+001410.6,0.402006,12.61665463,0.2363776,SDSS-IISN21129,12.6167,0.2362469444444444
PSO J013527.635+001404.189,,,,SDSS J013527.63+001404.2,0.414366,23.86512472,0.23449976,SDSS-IISN10036,23.8639,0.232505
PSO J025508.209+001400.752,,,,WHL J025508.2+001401,0.3261,43.78421619,0.23354345,SN2006pz,43.78432916666666,0.2347805555555555
PSO J204121.286+001402.471,,,,WISEA J204121.24+001402.4,0.096105,310.33872774,0.23399659,SDSS-IISN1821,310.34,0.233609
PSO J001259.966+001454.887,,,,SDSS J001259.96+001454.8,0.12,3.24985586,0.24859305,SN2005hx,3.2505416666666664,0.2482194444444444
PSO J002536.883+001437.326,,,,WISEA J002536.87+001437.2,0.070329,6.4036519,0.24369497,SDSS-IISN15757,6.40289,0.2432461111111111
PSO J003440.447+001439.852,,,,WISEA J003440.44+001439.8,0.3,8.66854578,0.24440705,SDSS-IISN3195,8.668424999999997,0.2443277777777777
PSO J013225.859+001442.684,,,,WISEA J013225.88+001442.3,0.153381,23.10778532,0.24518954,SDSS-IISN13917,23.1078,0.2452188888888889
PSO J013322.505+001438.980,,,,WISEA J013322.49+001439.2,,23.34372591,0.24415184,SDSS-IISN20298,23.3438,0.2441461111111111
PSO J015757.135+001449.949,,,,SDSS J015757.14+001449.8,,29.48808374,0.24717032,SDSS-IISN21601,29.4881,0.2472111111111111
PSO J021123.451+001450.456,,,,SDSS J021123.45+001450.5,,32.847726,0.24735058,SDSS-IISN15765,32.84715833333333,0.2460916666666667
PSO J022524.695+001434.945,,,,WISEA J022524.70+001434.8,0.56,36.3529072,0.24302647,SDSS-IISN15070,36.3529,0.2430969444444445
PSO J154102.784+001455.931,,,,WISEA J154102.90+001455.4,,235.26157561,0.2488418,SN2007dq,235.26195833333333,0.2495611111111111
PSO J161643.566+001447.442,,,,UGC 10306,0.030631,244.18153094,0.24650777,SN2011bn,244.1765,0.2416388888888889
PSO J203144.526+001442.079,,,,WISEA J203144.51+001442.9,,307.93551327,0.24504381,SN2005iv,307.93612916666666,0.24475
PSO J222125.172+001446.168,,,,WISEA J222125.15+001445.9,,335.35490076,0.24614824,PSc540088,335.35475,0.2460944444444444
PSO J232756.071+001458.481,,,,SDSS J232756.06+001458.4,,351.98358018,0.24958035,PSc450247,351.98357083333326,0.2494888888888889
PSO J233734.579+001450.786,,,,WISEA J233734.61+001450.8,0.245,354.39406648,0.24745138,SN2007pw,354.39437916666674,0.2481111111111111
PSO J235716.570+001454.670,,,,WISEA J235716.57+001454.3,0.2973,359.3190707,0.24852503,SN2007oz,359.31904166666664,0.2493611111111111
PSO J002228.482+001502.375,,,,WISEA J002228.50+001502.6,,5.61867722,0.25065719,SDSS-IISN15215,5.6186599999999975,0.250697
PSO J004447.167+001507.207,,,,SDSS J004447.17+001507.1,,11.19655792,0.25199927,SDSS-IISN3202,11.195399999999998,0.251233
PSO J011241.105+001504.856,,,,WISEA J011241.08+001504.6,,18.17126624,0.25134171,ESSENCEp434,18.167708333333326,0.2490555555555556
PSO J020750.666+001502.080,,,,WISEA J020750.67+001502.0,0.694009,31.96109506,0.25058036,SDSS-IISN4565,31.961099999999995,0.250591
